complaint_type,borough,request_count,avg_response_hours,median_response_hours,p90_response_hours,same_day_rate,repeat_proxy_rate,avg_repeat_group_count
LEAD,BRONX,186,110.20492831541218,26.46666666666667,344.43333333333334,0.053763440860215055,0.04838709677419355,1.2741935483870968
LEAD,BROOKLYN,743,125.90870345446389,35.25,448.1766666666668,0.07537012113055182,0.06729475100942127,1.3364737550471064
LEAD,MANHATTAN,405,77.74341563786008,25.216666666666665,212.70333333333343,0.1111111111111111,0.04938271604938271,1.4419753086419753
LEAD,QUEENS,536,119.01657338308458,35.45,400.76666666666665,0.06529850746268656,0.06343283582089553,1.330223880597015
LITTER BASKET REQUEST,BROOKLYN,134,125.70321932006634,56.463611111111106,309.97541666666666,0.05223880597014925,0.14925373134328357,2.3507462686567164
LITTER BASKET REQUEST,MANHATTAN,120,320.41419444444443,179.5263888888889,684.1619444444445,0.0,0.16666666666666666,1.7916666666666667
LOST PROPERTY,MANHATTAN,697,40.035446755938146,21.425555555555555,96.25888888888888,0.3199426111908178,0.10043041606886657,1.4691535150645625
LOST PROPERTY,QUEENS,160,40.45519097222222,27.485555555555557,89.01436111111109,0.26875,0.925,53.7
MAINTENANCE OR FACILITY,BRONX,420,892.1986891534392,270.37083333333334,2903.938111111112,0.0761904761904762,0.5380952380952381,5.654761904761905
MAINTENANCE OR FACILITY,BROOKLYN,1017,2266.5821083251394,697.0147222222222,6224.472388888887,0.02261553588987217,0.6578171091445427,14.777777777777779
MAINTENANCE OR FACILITY,MANHATTAN,743,1291.4670573500823,272.2658333333333,4711.390500000005,0.05787348586810229,0.6325706594885598,9.900403768506056
MAINTENANCE OR FACILITY,QUEENS,590,4758.0156539548025,2484.3806944444445,12569.82525000001,0.059322033898305086,0.5474576271186441,6.520338983050848
MAINTENANCE OR FACILITY,STATEN ISLAND,152,259.81912280701755,24.69638888888889,172.51897222222223,0.26973684210526316,0.3355263157894737,2.6447368421052633
MISSED COLLECTION,BRONX,433,165.6821208622017,100.48777777777778,387.0641666666667,0.03464203233256351,0.11316397228637413,1.535796766743649
MISSED COLLECTION,BROOKLYN,2014,144.05254758358157,92.21680555555555,318.994,0.019364448857994043,0.17825223435948362,1.7780536246276069
MISSED COLLECTION,MANHATTAN,484,274.267963728191,191.5340277777778,612.818111111111,0.01859504132231405,0.16942148760330578,1.7685950413223142
MISSED COLLECTION,QUEENS,1764,115.87841569035021,73.64166666666667,261.5255,0.04591836734693878,0.15192743764172337,1.6298185941043084
MISSED COLLECTION,STATEN ISLAND,861,125.35394050845271,72.75694444444444,198.30333333333334,0.018583042973286876,0.20209059233449478,1.8931475029036005
MISSED COLLECTION (ALL MATERIALS),BRONX,137,64.72566909975669,48.833333333333336,130.6500000000001,0.08029197080291971,0.06569343065693431,1.2992700729927007
MISSED COLLECTION (ALL MATERIALS),BROOKLYN,816,57.58925653594772,45.84166666666667,120.98333333333333,0.07598039215686274,0.14583333333333334,1.670343137254902
MISSED COLLECTION (ALL MATERIALS),MANHATTAN,130,54.764487179487176,27.208333333333332,121.20166666666668,0.12307692307692308,0.06153846153846154,1.3846153846153846
MISSED COLLECTION (ALL MATERIALS),QUEENS,592,58.16652590090091,43.708333333333336,124.78833333333331,0.12162162162162163,0.09966216216216216,1.4577702702702702
MISSED COLLECTION (ALL MATERIALS),STATEN ISLAND,363,88.03411386593206,67.06666666666666,168.58,0.0440771349862259,0.09917355371900827,1.4931129476584022
MOBILE FOOD VENDOR,BROOKLYN,118,11008.966014595104,6539.852777777778,30115.477416666665,0.0,0.5423728813559322,13.788135593220339
