complaint_type,borough,request_count,avg_response_hours,median_response_hours,p90_response_hours,same_day_rate,repeat_proxy_rate,avg_repeat_group_count
INVESTIGATIONS AND DISCIPLINE (IAD),MANHATTAN,8,574.5855902777778,82.79930555555555,2054.325388888889,0.0,0.25,1.5
INVESTIGATIONS AND DISCIPLINE (IAD),QUEENS,19,194.0174269005848,38.716944444444444,435.74127777777693,0.10526315789473684,0.05263157894736842,1.2105263157894737
INVESTIGATIONS AND DISCIPLINE (IAD),STATEN ISLAND,10,549.2353055555556,97.37277777777777,737.5168888888874,0.1,0.1,1.3
LEAD,BRONX,186,110.20492831541218,26.46666666666667,344.43333333333334,0.053763440860215055,0.04838709677419355,1.2741935483870968
LEAD,BROOKLYN,743,125.90870345446389,35.25,448.1766666666668,0.07537012113055182,0.06729475100942127,1.3364737550471064
LEAD,MANHATTAN,405,77.74341563786008,25.216666666666665,212.70333333333343,0.1111111111111111,0.04938271604938271,1.4419753086419753
LEAD,QUEENS,536,119.01657338308458,35.45,400.76666666666665,0.06529850746268656,0.06343283582089553,1.330223880597015
LEAD,STATEN ISLAND,77,172.05952380952382,40.35,483.8,0.1038961038961039,0.0,1.1168831168831168
LIFEGUARD,BROOKLYN,3,71.10296296296296,25.84777777777778,136.83844444444443,0.0,0.0,1.3333333333333333
LIFEGUARD,MANHATTAN,4,328.01625,253.05041666666668,553.745888888889,0.0,0.0,1.0
LIFEGUARD,QUEENS,2,119.01319444444444,119.01319444444444,155.3899722222222,0.0,0.0,1.5
LINKNYC,BRONX,1,190.84833333333333,190.84833333333333,190.84833333333333,0.0,0.0,1.0
LINKNYC,BROOKLYN,4,229.07770833333333,291.8801388888889,319.40897222222225,0.25,0.0,1.0
LINKNYC,MANHATTAN,7,416.4840476190476,413.56333333333333,732.1650000000001,0.0,0.14285714285714285,1.2857142857142858
LINKNYC,QUEENS,6,410.04004629629634,306.5077777777778,787.2561111111111,0.0,0.0,1.1666666666666667
LITTER BASKET / REQUEST,BRONX,3,167.90555555555554,95.33333333333333,345.7733333333333,0.3333333333333333,0.0,1.0
LITTER BASKET / REQUEST,BROOKLYN,41,55.927642276422766,27.2,140.53333333333333,0.14634146341463414,0.1951219512195122,3.073170731707317
LITTER BASKET / REQUEST,MANHATTAN,17,112.96078431372548,24.4,341.9366666666667,0.29411764705882354,0.0,1.2352941176470589
LITTER BASKET / REQUEST,QUEENS,23,67.16811594202899,51.35,136.78333333333336,0.043478260869565216,0.08695652173913043,1.391304347826087
LITTER BASKET / REQUEST,STATEN ISLAND,4,53.15,56.96666666666667,94.47166666666666,0.25,0.0,1.0
LITTER BASKET COMPLAINT,BRONX,15,119.57133333333333,76.63944444444445,266.083,0.13333333333333333,0.2,2.3333333333333335
LITTER BASKET COMPLAINT,BROOKLYN,52,156.55758547008548,67.75277777777777,275.85175,0.07692307692307693,0.15384615384615385,2.1153846153846154
LITTER BASKET COMPLAINT,MANHATTAN,48,335.86950231481484,188.98402777777778,831.8287222222226,0.020833333333333332,0.08333333333333333,1.6458333333333333
LITTER BASKET COMPLAINT,QUEENS,32,134.1825607638889,53.498888888888885,232.22108333333335,0.0625,0.15625,1.5625
LITTER BASKET COMPLAINT,STATEN ISLAND,20,53.365722222222225,34.85527777777778,98.21019444444447,0.1,0.25,1.65
LITTER BASKET REQUEST,BRONX,35,128.87457142857141,96.98555555555555,234.2136111111111,0.0,0.0,1.1714285714285715
LITTER BASKET REQUEST,BROOKLYN,134,125.70321932006634,56.463611111111106,309.97541666666666,0.05223880597014925,0.14925373134328357,2.3507462686567164
LITTER BASKET REQUEST,MANHATTAN,120,320.41419444444443,179.5263888888889,684.1619444444445,0.0,0.16666666666666666,1.7916666666666667
LITTER BASKET REQUEST,QUEENS,76,115.25302631578947,65.66277777777778,228.3123611111111,0.06578947368421052,0.15789473684210525,2.1842105263157894
LITTER BASKET REQUEST,STATEN ISLAND,20,120.76345833333335,74.08375000000001,249.16455555555592,0.05,0.0,1.25
LOST PROPERTY,BRONX,2,31.425833333333333,31.425833333333333,56.47738888888889,0.5,0.0,1.0
LOST PROPERTY,BROOKLYN,17,41.852140522875814,20.346944444444443,93.18827777777778,0.35294117647058826,0.0,1.1764705882352942
LOST PROPERTY,MANHATTAN,697,40.035446755938146,21.425555555555555,96.25888888888888,0.3199426111908178,0.10043041606886657,1.4691535150645625
LOST PROPERTY,QUEENS,160,40.45519097222222,27.485555555555557,89.01436111111109,0.26875,0.925,53.7
LOT CONDITION,BRONX,22,3455.2906944444444,2217.815833333333,8664.937222222225,0.045454545454545456,0.18181818181818182,2.772727272727273
LOT CONDITION,BROOKLYN,46,3418.393900966184,2778.745972222222,8328.44361111111,0.021739130434782608,0.10869565217391304,1.565217391304348
LOT CONDITION,MANHATTAN,12,2953.39625,1135.8794444444443,9889.055194444445,0.0,0.0,1.0833333333333333
LOT CONDITION,QUEENS,43,3576.4122868217055,2504.525,7646.035722222223,0.046511627906976744,0.09302325581395349,1.5116279069767442
LOT CONDITION,STATEN ISLAND,16,3739.1717708333335,3183.11125,8063.239583333333,0.0,0.0625,1.1875
MAINTENANCE OR FACILITY,BRONX,420,892.1986891534392,270.37083333333334,2903.938111111112,0.0761904761904762,0.5380952380952381,5.654761904761905
MAINTENANCE OR FACILITY,BROOKLYN,1017,2266.5821083251394,697.0147222222222,6224.472388888887,0.02261553588987217,0.6578171091445427,14.777777777777779
MAINTENANCE OR FACILITY,MANHATTAN,743,1291.4670573500823,272.2658333333333,4711.390500000005,0.05787348586810229,0.6325706594885598,9.900403768506056
MAINTENANCE OR FACILITY,QUEENS,590,4758.0156539548025,2484.3806944444445,12569.82525000001,0.059322033898305086,0.5474576271186441,6.520338983050848
MAINTENANCE OR FACILITY,STATEN ISLAND,152,259.81912280701755,24.69638888888889,172.51897222222223,0.26973684210526316,0.3355263157894737,2.6447368421052633
MASS GATHERING COMPLAINT,BRONX,11,2.8831313131313134,3.7108333333333334,4.456666666666667,0.7272727272727273,0.09090909090909091,1.1818181818181819
MASS GATHERING COMPLAINT,BROOKLYN,27,1.903281893004115,1.4158333333333333,4.472166666666668,0.9629629629629629,0.18518518518518517,1.5925925925925926
MASS GATHERING COMPLAINT,MANHATTAN,28,3.4071924603174604,3.2040277777777777,5.445583333333333,0.7857142857142857,0.14285714285714285,1.6785714285714286
MASS GATHERING COMPLAINT,QUEENS,21,2.8598015873015874,1.5438888888888889,5.514444444444444,0.8095238095238095,0.2857142857142857,13.047619047619047
MASS GATHERING COMPLAINT,STATEN ISLAND,8,3.173611111111111,4.226527777777777,5.0785277777777775,1.0,0.125,1.625
MISSED COLLECTION,BRONX,433,165.6821208622017,100.48777777777778,387.0641666666667,0.03464203233256351,0.11316397228637413,1.535796766743649
MISSED COLLECTION,BROOKLYN,2014,144.05254758358157,92.21680555555555,318.994,0.019364448857994043,0.17825223435948362,1.7780536246276069
MISSED COLLECTION,MANHATTAN,484,274.267963728191,191.5340277777778,612.818111111111,0.01859504132231405,0.16942148760330578,1.7685950413223142
MISSED COLLECTION,QUEENS,1764,115.87841569035021,73.64166666666667,261.5255,0.04591836734693878,0.15192743764172337,1.6298185941043084
MISSED COLLECTION,STATEN ISLAND,861,125.35394050845271,72.75694444444444,198.30333333333334,0.018583042973286876,0.20209059233449478,1.8931475029036005
MISSED COLLECTION (ALL MATERIALS),BRONX,137,64.72566909975669,48.833333333333336,130.6500000000001,0.08029197080291971,0.06569343065693431,1.2992700729927007
MISSED COLLECTION (ALL MATERIALS),BROOKLYN,816,57.58925653594772,45.84166666666667,120.98333333333333,0.07598039215686274,0.14583333333333334,1.670343137254902
MISSED COLLECTION (ALL MATERIALS),MANHATTAN,130,54.764487179487176,27.208333333333332,121.20166666666668,0.12307692307692308,0.06153846153846154,1.3846153846153846
MISSED COLLECTION (ALL MATERIALS),QUEENS,592,58.16652590090091,43.708333333333336,124.78833333333331,0.12162162162162163,0.09966216216216216,1.4577702702702702
MISSED COLLECTION (ALL MATERIALS),STATEN ISLAND,363,88.03411386593206,67.06666666666666,168.58,0.0440771349862259,0.09917355371900827,1.4931129476584022
MOBILE FOOD VENDOR,BRONX,26,19370.96076923077,19791.467777777776,38234.31569444445,0.0,0.23076923076923078,2.4615384615384617
MOBILE FOOD VENDOR,BROOKLYN,118,11008.966014595104,6539.852777777778,30115.477416666665,0.0,0.5423728813559322,13.788135593220339
MOBILE FOOD VENDOR,MANHATTAN,257,11192.332865326416,7084.320555555556,29740.33827777778,0.0,0.6575875486381323,30.67704280155642
MOBILE FOOD VENDOR,QUEENS,121,13014.571310835629,7323.339166666667,37641.50722222222,0.0,0.4214876033057851,6.677685950413223
MOBILE FOOD VENDOR,STATEN ISLAND,6,15027.620277777778,4708.597083333333,38934.46833333334,0.0,0.3333333333333333,2.0
MOLD,BRONX,3,73.18722222222222,2.1855555555555557,173.5508888888889,0.6666666666666666,0.3333333333333333,1.6666666666666667
MOLD,BROOKLYN,14,32.97712301587301,7.619166666666667,25.10530555555556,0.5,0.0,1.1428571428571428
MOLD,MANHATTAN,22,13.688749999999999,4.1009722222222225,39.582472222222265,0.6363636363636364,0.045454545454545456,1.1363636363636365
MOLD,QUEENS,13,80.91822649572651,15.72638888888889,134.1575555555556,0.46153846153846156,0.07692307692307693,1.1538461538461537
MOLD,STATEN ISLAND,4,9.44625,1.6395833333333334,23.711361111111117,0.75,0.25,3.5
MOSQUITOES,BRONX,8,1.0639583333333333,1.3775,1.7016666666666667,0.75,0.0,1.125
MOSQUITOES,BROOKLYN,15,165.561,1.386388888888889,389.4813333333331,0.7333333333333333,0.0,1.0
MOSQUITOES,MANHATTAN,2,1.0902777777777777,1.0902777777777777,1.1782777777777778,1.0,0.5,2.5
MOSQUITOES,QUEENS,28,293.50122023809524,1.49,1691.0485000000003,0.8571428571428571,0.17857142857142858,1.8928571428571428
MOSQUITOES,STATEN ISLAND,8,210.23715277777777,1.1261111111111113,504.10099999999966,0.75,0.0,1.125
NEW TREE REQUEST,BRONX,226,12056.150800147494,9423.524444444443,27715.804444444446,0.0,0.4646017699115044,17.053097345132745
NEW TREE REQUEST,BROOKLYN,787,13942.544065014825,10756.631388888889,31147.25211111111,0.0,0.3405336721728081,3.282083862770013
NEW TREE REQUEST,MANHATTAN,500,12817.985449444444,9430.685,28701.9405,0.002,0.306,2.734
NEW TREE REQUEST,QUEENS,502,18235.360593182824,14892.323194444445,40663.427472222225,0.00398406374501992,0.2450199203187251,2.4820717131474104
NEW TREE REQUEST,STATEN ISLAND,141,16360.490868794326,17495.869444444445,25941.83111111111,0.0,0.2198581560283688,2.24822695035461
NOISE,BRONX,708,88.86814971751413,57.59166666666667,174.28166666666667,0.12005649717514125,0.2937853107344633,4.555084745762712
NOISE,BROOKLYN,2164,107.03150800985829,61.45,230.29333333333352,0.08364140480591498,0.31608133086876156,3.270794824399261
NOISE,MANHATTAN,2854,110.86900840925018,66.09166666666667,216.66166666666672,0.10301331464611072,0.46636299929922914,4.906797477224948
NOISE,QUEENS,1555,81.23887459807074,40.86666666666667,172.52,0.1665594855305466,0.37942122186495175,30.807073954983924
NOISE,STATEN ISLAND,259,98.66981981981982,54.75,185.62333333333356,0.0888030888030888,0.16216216216216217,2.1505791505791505
NOISE - COMMERCIAL,BRONX,1252,2.3507541267305645,1.0244444444444445,5.577861111111114,0.7835463258785943,0.7148562300319489,18.00638977635783
NOISE - COMMERCIAL,BROOKLYN,2795,1.1941301928046115,0.6588888888888889,2.854999999999998,0.8350626118067979,0.7073345259391771,10.681574239713775
NOISE - COMMERCIAL,MANHATTAN,2874,0.954033093636434,0.5226388888888889,2.0020833333333337,0.8768267223382046,0.7491301322199025,22.069589422407795
NOISE - COMMERCIAL,QUEENS,1954,6.677906715569202,0.7413888888888889,3.5996111111111113,0.8050153531218014,0.7154554759467758,36.57215967246673
NOISE - COMMERCIAL,STATEN ISLAND,187,0.897636660724896,0.5761111111111111,1.9024444444444448,0.8609625668449198,0.6417112299465241,11.598930481283423
NOISE - HELICOPTER,BRONX,21,2025.0955687830688,1009.93,3386.646111111111,0.047619047619047616,0.8095238095238095,26.476190476190474
NOISE - HELICOPTER,BROOKLYN,357,3411.0924151882978,851.2025,9784.736500000003,0.0392156862745098,0.7591036414565826,108.6890756302521
NOISE - HELICOPTER,MANHATTAN,2113,8541.427744123679,1444.2233333333334,26967.796944444442,0.034074775201135825,0.8873639375295788,83.65168007572173
NOISE - HELICOPTER,QUEENS,783,6613.955964240102,1443.7783333333334,21122.60922222223,0.02554278416347382,0.9680715197956578,299.8058748403576
NOISE - HELICOPTER,STATEN ISLAND,29,3780.980181992337,2619.4930555555557,7865.689611111111,0.0,0.5517241379310345,37.89655172413793
NOISE - HOUSE OF WORSHIP,BRONX,13,2.0311752136752137,1.1280555555555556,6.120500000000003,0.6923076923076923,0.15384615384615385,3.230769230769231
NOISE - HOUSE OF WORSHIP,BROOKLYN,46,1.0217753623188406,0.4868055555555556,2.7377777777777776,0.9347826086956522,0.391304347826087,4.586956521739131
NOISE - HOUSE OF WORSHIP,MANHATTAN,25,0.9260444444444444,0.425,2.4674444444444457,0.96,0.44,5.32
NOISE - HOUSE OF WORSHIP,QUEENS,176,1.0252320075757575,0.3834722222222222,2.4530555555555553,0.9715909090909091,0.8522727272727273,196.7784090909091
NOISE - HOUSE OF WORSHIP,STATEN ISLAND,2,0.49930555555555556,0.49930555555555556,0.5265277777777778,1.0,0.0,1.0
NOISE - PARK,BRONX,257,1.9558646779074795,0.8191666666666667,4.723611111111111,0.8443579766536965,0.6770428015564203,28.63035019455253
NOISE - PARK,BROOKLYN,259,0.905978120978121,0.5325,1.9142777777777786,0.9111969111969112,0.5868725868725869,8.91891891891892
NOISE - PARK,MANHATTAN,395,0.8331251758087201,0.4677777777777778,1.5335000000000005,0.9341772151898734,0.8025316455696202,57.94430379746836
NOISE - PARK,QUEENS,331,1.6762428667338034,0.785,3.4852777777777777,0.8429003021148036,0.7341389728096677,21.419939577039276
NOISE - PARK,STATEN ISLAND,21,0.9337301587301587,0.6602777777777777,2.2183333333333333,0.9523809523809523,0.42857142857142855,3.1904761904761907
NOISE - RESIDENTIAL,BRONX,22035,15.582719221944885,1.4927777777777778,13.884000000000018,0.7561152711595189,0.8848649875198548,7185.592194236442
NOISE - RESIDENTIAL,BROOKLYN,13959,2.022185706553319,0.7072222222222222,3.246333333333335,0.8616663084748191,0.698689017837954,20.918977004083388
NOISE - RESIDENTIAL,MANHATTAN,10017,1.2011890619280556,0.6183333333333333,2.8008888888888888,0.8853948287910552,0.7963462114405511,25.427573125686333
NOISE - RESIDENTIAL,QUEENS,10931,8.071521132558777,0.8958333333333334,4.322777777777778,0.8250846217180496,0.651175555758851,16.856097337846492
NOISE - RESIDENTIAL,STATEN ISLAND,1500,1.0510362962962962,0.6240277777777778,2.3019444444444455,0.8726666666666667,0.5486666666666666,6.496
NOISE - STREET/SIDEWALK,BRONX,7407,2.655047702623644,0.8461111111111111,4.771166666666668,0.813149723234778,0.7895234237883083,27.881868502767652
NOISE - STREET/SIDEWALK,BROOKLYN,5715,1.0971512102653835,0.6016666666666667,2.3884444444444464,0.8624671916010499,0.6230971128608924,12.090988626421698
NOISE - STREET/SIDEWALK,MANHATTAN,8540,0.9206938264376788,0.5101388888888889,2.0738333333333343,0.8894613583138173,0.7980093676814989,26.444145199063232
NOISE - STREET/SIDEWALK,QUEENS,3453,15.889057260996879,0.8058333333333333,3.851333333333334,0.8317405154937735,0.5629887054735013,41.38633072690414
NOISE - STREET/SIDEWALK,STATEN ISLAND,300,0.9032148148148148,0.5623611111111111,2.1898888888888903,0.8666666666666667,0.38333333333333336,6.87
NOISE - VEHICLE,BRONX,2446,2.6407439583901153,0.9530555555555555,5.974722222222223,0.8033524121013901,0.6688470973017171,83.00040883074408
NOISE - VEHICLE,BROOKLYN,2009,1.6244502516453738,0.6338888888888888,2.8169444444444447,0.89198606271777,0.45893479342956695,7.239920358387257
NOISE - VEHICLE,MANHATTAN,2109,0.9835357726147199,0.5072222222222222,2.120277777777779,0.8980559506875296,0.5827406353722143,14.878615457562827
NOISE - VEHICLE,QUEENS,2486,1.5042337087691071,0.5943055555555556,3.5119444444444445,0.8861625100563154,0.6295253419147224,97.80168946098149
NOISE - VEHICLE,STATEN ISLAND,176,1.0738857323232323,0.6981944444444443,2.6295833333333336,0.8920454545454546,0.42613636363636365,7.630681818181818
NON-EMERGENCY POLICE MATTER,BRONX,693,2.21660734327401,0.7575,5.39916666666668,0.8975468975468975,0.5093795093795094,9.61038961038961
NON-EMERGENCY POLICE MATTER,BROOKLYN,1169,1.7290421537876628,0.5455555555555556,3.1411111111111127,0.9341317365269461,0.43199315654405473,9.813515825491873
NON-EMERGENCY POLICE MATTER,MANHATTAN,1327,0.9089271958469396,0.4266666666666667,2.0932777777777782,0.9751318764129616,0.6232102486812359,86.1688018085908
NON-EMERGENCY POLICE MATTER,QUEENS,1340,1.3557883499170813,0.5451388888888888,3.3735000000000026,0.9373134328358209,0.5477611940298508,19.071641791044776
NON-EMERGENCY POLICE MATTER,STATEN ISLAND,213,1.238774126238915,0.5991666666666666,3.5415000000000023,0.9624413145539906,0.38028169014084506,3.652582159624413
NON-RESIDENTIAL HEAT,BRONX,23,12390.040881642513,10141.904444444444,29308.32138888889,0.0,0.17391304347826086,1.6956521739130435
NON-RESIDENTIAL HEAT,BROOKLYN,39,9899.529017094017,3457.3241666666668,23175.505888888914,0.0,0.3333333333333333,2.8205128205128207
NON-RESIDENTIAL HEAT,MANHATTAN,54,12312.611111111111,4083.1541666666667,30844.50519444445,0.0,0.12962962962962962,1.962962962962963
NON-RESIDENTIAL HEAT,QUEENS,27,13230.53970164609,12769.223333333333,29699.38205555556,0.0,0.18518518518518517,2.074074074074074
NON-RESIDENTIAL HEAT,STATEN ISLAND,4,10003.76486111111,7765.9054166666665,19817.963416666666,0.0,0.0,1.5
NONCOMPLIANCE WITH PHASED REOPENING,BRONX,155,218.77186200716847,7.788055555555555,730.7131111111108,0.4774193548387097,0.3161290322580645,4.2709677419354835
NONCOMPLIANCE WITH PHASED REOPENING,BROOKLYN,479,262.3861737415913,17.204166666666666,844.0560555555553,0.4154488517745303,0.40292275574112735,3.6597077244258873
NONCOMPLIANCE WITH PHASED REOPENING,MANHATTAN,419,172.44230111376294,5.433333333333334,633.608722222222,0.5059665871121718,0.5035799522673031,4.126491646778043
NONCOMPLIANCE WITH PHASED REOPENING,QUEENS,405,284.55457887517144,44.01833333333333,950.5967777777779,0.32592592592592595,0.49135802469135803,6.688888888888889
NONCOMPLIANCE WITH PHASED REOPENING,STATEN ISLAND,99,313.09435185185185,65.97777777777777,954.8347777777781,0.3838383838383838,0.41414141414141414,4.1313131313131315
OBSTRUCTION,BRONX,186,109.78991636798088,50.363888888888894,284.07444444444445,0.10752688172043011,0.11827956989247312,1.6989247311827957
OBSTRUCTION,BROOKLYN,451,128.74845590046812,50.926944444444445,310.55,0.08647450110864745,0.21507760532150777,3.104212860310421
OBSTRUCTION,MANHATTAN,429,106.98668932918933,31.034166666666668,294.61266666666666,0.20279720279720279,0.3916083916083916,3.731934731934732
OBSTRUCTION,QUEENS,641,89.53187770844167,27.871111111111112,186.0063888888889,0.1060842433697348,0.2574102964118565,2.7254290171606863
OBSTRUCTION,STATEN ISLAND,175,154.27456507936506,36.600833333333334,124.06377777777777,0.14285714285714285,0.21142857142857144,2.12
OIL OR GAS SPILL,BRONX,1,74.21972222222222,74.21972222222222,74.21972222222222,0.0,0.0,1.0
OTHER ENFORCEMENT,BRONX,30,201.2888888888889,51.075,537.5933333333338,0.0,0.1,1.2666666666666666
OTHER ENFORCEMENT,BROOKLYN,102,282.97222222222223,94.76666666666667,575.8566666666668,0.058823529411764705,0.08823529411764706,1.4215686274509804
OTHER ENFORCEMENT,MANHATTAN,62,105.22177419354838,69.95,259.78333333333325,0.016129032258064516,0.0967741935483871,1.403225806451613
OTHER ENFORCEMENT,QUEENS,68,401.56985294117646,79.91666666666667,1350.2233333333343,0.029411764705882353,0.07352941176470588,1.2647058823529411
OTHER ENFORCEMENT,STATEN ISLAND,21,202.134126984127,45.016666666666666,499.0833333333333,0.0,0.09523809523809523,1.4761904761904763
OUTDOOR DINING,BRONX,18,548.684074074074,288.01625,1321.0358611111121,0.05555555555555555,0.1111111111111111,1.5555555555555556
OUTDOOR DINING,BROOKLYN,145,585.5409157088122,327.53194444444443,1271.5446111111107,0.013793103448275862,0.2896551724137931,2.613793103448276
OUTDOOR DINING,MANHATTAN,400,609.5132590277777,299.8941666666667,1721.7725277777786,0.03,0.465,3.785
OUTDOOR DINING,QUEENS,114,588.6499975633528,293.9761111111111,1463.4498055555555,0.017543859649122806,0.30701754385964913,3.0
OUTDOOR DINING,STATEN ISLAND,4,1103.1720833333334,417.8077777777778,2396.4320277777783,0.0,0.5,2.25
OUTSIDE BUILDING,BRONX,29,676.5265804597701,332.46666666666664,1517.798222222222,0.034482758620689655,0.06896551724137931,1.3103448275862069
OUTSIDE BUILDING,BROOKLYN,45,704.5497469135803,272.19444444444446,1955.275,0.0,0.08888888888888889,1.6444444444444444
OUTSIDE BUILDING,MANHATTAN,34,1308.0127614379085,506.9061111111111,2060.8291666666664,0.0,0.20588235294117646,2.1176470588235294
OUTSIDE BUILDING,QUEENS,19,854.2637865497076,378.10277777777776,2282.917111111111,0.0,0.10526315789473684,1.263157894736842
OUTSIDE BUILDING,STATEN ISLAND,1,175.36027777777778,175.36027777777778,175.36027777777778,0.0,0.0,1.0
OVERFLOWING LITTER BASKETS,BRONX,20,38.795833333333334,31.175000000000004,78.46833333333335,0.0,0.15,1.5
OVERFLOWING LITTER BASKETS,BROOKLYN,21,37.58015873015873,23.633333333333333,115.26666666666667,0.14285714285714285,0.14285714285714285,1.5714285714285714
OVERFLOWING LITTER BASKETS,MANHATTAN,32,47.461979166666666,26.108333333333334,64.19166666666669,0.25,0.0625,1.46875
OVERFLOWING LITTER BASKETS,QUEENS,18,33.40185185185185,22.358333333333334,58.11666666666669,0.16666666666666666,0.1111111111111111,1.6111111111111112
OVERFLOWING LITTER BASKETS,STATEN ISLAND,6,66.56388888888888,65.31666666666666,97.4,0.0,0.0,1.3333333333333333
OVERGROWN TREE/BRANCHES,BRONX,224,2719.772713293651,310.2727777777778,10255.426833333355,0.013392857142857142,0.11607142857142858,1.5401785714285714
OVERGROWN TREE/BRANCHES,BROOKLYN,687,11264.09900493288,6808.979166666667,29922.3455,0.008733624454148471,0.10334788937409024,1.787481804949054
OVERGROWN TREE/BRANCHES,MANHATTAN,89,2810.5741853932586,980.1172222222223,6824.241833333339,0.011235955056179775,0.07865168539325842,1.348314606741573
OVERGROWN TREE/BRANCHES,QUEENS,853,3522.9361462810994,188.30694444444444,12963.538611111111,0.035169988276670575,0.08909730363423213,1.5427901524032825
OVERGROWN TREE/BRANCHES,STATEN ISLAND,367,2394.9815750832577,122.65916666666666,7529.708333333336,0.11716621253405994,0.09809264305177112,1.4959128065395095
PAINT/PLASTER,BRONX,3032,444.2622332160657,196.85944444444442,1056.25375,0.03199208443271768,0.566622691292876,6.217018469656992
PAINT/PLASTER,BROOKLYN,2367,427.03280054452426,174.5811111111111,935.007888888889,0.019011406844106463,0.48500211237853824,3.5496408956485004
PAINT/PLASTER,MANHATTAN,1592,580.2959113274707,197.64263888888888,1339.5154722222233,0.02198492462311558,0.5339195979899497,4.01570351758794
PAINT/PLASTER,QUEENS,908,391.6097861600588,149.69805555555556,957.6936666666672,0.023127753303964757,0.4041850220264317,3.0991189427312777
PAINT/PLASTER,STATEN ISLAND,150,348.25710740740743,167.9036111111111,712.6051111111111,0.02,0.34,2.5533333333333332
PANHANDLING,BRONX,130,3.6672307692307693,1.7697222222222222,7.734055555555557,0.8769230769230769,0.6,9.830769230769231
PANHANDLING,BROOKLYN,140,1.4216944444444444,0.9688888888888889,3.33288888888889,0.9714285714285714,0.5,5.114285714285714
PANHANDLING,MANHATTAN,447,1.108108998260005,0.6022222222222222,2.29138888888889,0.9686800894854586,0.5637583892617449,14.281879194630873
PANHANDLING,QUEENS,100,3.0766444444444443,1.263611111111111,6.6616388888888896,0.91,0.38,5.26
PANHANDLING,STATEN ISLAND,20,1.2638888888888888,1.00625,2.0847500000000005,1.0,0.35,2.4
PET SALE,BRONX,2,0.0,0.0,0.0,1.0,0.0,1.0
PET SALE,BROOKLYN,2,0.0,0.0,0.0,1.0,0.0,1.5
PET SHOP,BRONX,2,0.0,0.0,0.0,1.0,0.0,1.0
PET SHOP,BROOKLYN,11,0.0,0.0,0.0,1.0,0.09090909090909091,2.5454545454545454
PET SHOP,MANHATTAN,4,0.0,0.0,0.0,1.0,0.0,1.25
PET SHOP,QUEENS,7,0.0,0.0,0.0,1.0,0.5714285714285714,3.857142857142857
PLANT,BROOKLYN,4,0.75,0.8,0.9633333333333333,1.0,0.0,1.25
PLANT,MANHATTAN,9,4.785185185185185,1.2,10.416666666666671,0.8888888888888888,0.5555555555555556,3.0
PLANT,QUEENS,8,3.03125,1.4083333333333332,5.616666666666664,0.875,0.5,3.75
PLUMBING,BRONX,3044,498.31106192509856,216.9177777777778,1240.9864444444459,0.026938239159001315,0.5650459921156373,5.160643889618923
PLUMBING,BROOKLYN,2618,521.8020854553943,196.76236111111112,1284.8991666666677,0.02215431627196333,0.45454545454545453,4.509549274255156
PLUMBING,MANHATTAN,1793,666.2297256305385,215.64638888888888,1736.7372777777778,0.023424428332403793,0.5856107083100948,5.07808142777468
PLUMBING,QUEENS,1225,507.621943537415,167.87166666666667,1364.0027777777807,0.03428571428571429,0.40408163265306124,3.6620408163265306
PLUMBING,STATEN ISLAND,229,638.6133418243571,275.7183333333333,1624.511666666667,0.034934497816593885,0.388646288209607,3.096069868995633
POISON IVY,BRONX,2,553.3559722222222,553.3559722222222,708.0365277777778,0.0,0.0,1.0
POISON IVY,BROOKLYN,3,18673.441944444447,15207.611666666666,35519.75677777778,0.0,0.0,1.0
POISON IVY,MANHATTAN,1,29996.191944444443,29996.191944444443,29996.191944444443,0.0,0.0,1.0
POISON IVY,QUEENS,5,12176.885055555556,5257.829166666666,28375.16422222223,0.0,0.0,1.2
POISON IVY,STATEN ISLAND,7,14834.835119047619,3953.985,35543.76772222223,0.0,0.14285714285714285,1.4285714285714286
POSTING ADVERTISEMENT,BROOKLYN,6,0.4800462962962963,0.28597222222222224,1.0145833333333334,1.0,0.3333333333333333,2.6666666666666665
POSTING ADVERTISEMENT,QUEENS,5,1.1796666666666666,1.6569444444444446,1.8486666666666667,1.0,0.0,1.2
POSTING ADVERTISEMENT,STATEN ISLAND,1,0.5238888888888888,0.5238888888888888,0.5238888888888888,1.0,0.0,1.0
PRIVATE OR CHARTER SCHOOL REOPENING,BRONX,3,247.64518518518517,236.74916666666667,374.6862777777778,0.0,0.0,1.0
PRIVATE OR CHARTER SCHOOL REOPENING,BROOKLYN,18,256.3666049382716,228.22236111111113,458.49955555555573,0.05555555555555555,0.4444444444444444,5.944444444444445
PRIVATE OR CHARTER SCHOOL REOPENING,MANHATTAN,1,245.6436111111111,245.6436111111111,245.6436111111111,0.0,0.0,1.0
PRIVATE OR CHARTER SCHOOL REOPENING,QUEENS,5,443.71961111111113,381.3386111111111,764.6811666666667,0.0,0.2,1.8
PRIVATE OR CHARTER SCHOOL REOPENING,STATEN ISLAND,2,259.64736111111114,259.64736111111114,450.67280555555556,0.0,0.5,3.0
PRIVATE SCHOOL VACCINE MANDATE NON-COMPLIANCE,BROOKLYN,1,0.8741666666666666,0.8741666666666666,0.8741666666666666,1.0,1.0,3.0
PRIVATE SCHOOL VACCINE MANDATE NON-COMPLIANCE,QUEENS,5,19.935499999999998,24.6775,24.89377777777778,0.2,0.8,58.0
